RA,DEC
172.97797,-9.7252
234.34549,20.5498
304.88425,-40.72615
101.26472,40.41429
131.98975,72.89574
158.56325,52.87073
163.98013,36.86152
194.26556,-10.76183
195.47394,27.6244
292.45273,35.68195
344.50803,13.13455
33.82028,18.31798
139.53874,16.19803
198.0643,-39.93733
11.4932,-7.28221
44.45712,-10.16725
61.92477,30.26271
143.61198,-2.50416
181.51495,20.60807
181.80905,-30.02465
192.86151,-26.80802
199.62393,-31.6309
223.27182,3.33174
301.77652,-42.81379
304.09726,-35.91136
51.15194,40.69081
60.64109,71.7059
199.83009,8.42908
204.67377,-45.85596
228.28073,41.26463
4.59825,30.06325
50.24543,-0.3676
92.21664,-65.73058
151.81451,-39.94666
180.79822,19.72878
215.30463,3.43579
226.65427,-41.31986
340.36224,-4.44471
180.62299,-0.21241
277.23904,22.90301
24.72611,-46.83557
107.34612,48.63552
109.44068,-36.39516
209.76154,15.56566
213.71799,25.31762
264.4328,-63.72966
353.69531,16.07578
21.38111,32.13626
41.60547,3.60718
54.8771,10.18945
87.11501,-32.97723
122.50315,-64.93662
191.79762,19.4644
204.99036,0.83093
343.81122,36.67177
25.60724,35.63832
26.0859,17.47758
108.59033,5.08144
162.05069,28.6018
297.85977,-44.84327
6.87533,-1.51348
80.16989,8.80868
153.50841,-35.1356
202.67856,-22.42116
207.59303,-48.37709
210.99957,-14.61686
285.36929,-66.11019
308.0784,-19.73299
348.29099,24.24403
150.77866,-26.15957
209.21255,37.79715
200.98734,30.98802
273.11212,25.4272
348.6438,28.32704
359.25293,-34.75919
75.82171,-63.75101
85.18212,49.69486
224.17174,-17.24394
270.02298,26.36652
331.42038,16.78524
339.11676,21.6218
49.0262,40.80456
55.46191,8.15982
60.66372,21.56091
150.54556,72.12528
186.63438,12.61085
20.48458,33.52097
201.53824,35.93443
328.64752,-29.0636
332.95248,38.69917
16.94818,-17.50697
49.10891,41.53042
194.71217,-43.87509
195.23373,27.79078
206.3528,-12.57417
273.23083,68.36332
355.33121,4.01747
211.52904,-33.92344
312.49576,9.89909
329.83517,-31.88316
1.58159,20.20294
37.9625,-36.67206
46.16641,-12.34133
66.45174,-67.81483
181.77185,-27.69632
239.18048,48.09499
247.5918,-61.54122
48.76583,37.86007
104.35289,-24.72694
187.73805,11.48355
335.43854,36.35
14.713,12.97282
120.49155,-49.77845
214.0085,-53.71657
219.54808,46.63836
16.23409,-27.42935
37.61625,-43.02686
50.86396,8.91238
79.65772,-14.15024
140.83865,-71.59362
171.64529,-43.05872
197.0798,45.3617
100.3772,32.83233
104.83883,-25.89977
152.46429,30.32078
221.54297,-37.68513
49.43969,-10.28909
63.0649,34.91637
155.78165,-42.23754
357.29974,30.98315
8.89138,-2.84872
10.8573,-50.18283
149.17032,-37.11677
185.3241,11.51107
16.86346,32.31982
29.24079,-5.40286
61.66497,37.11575
198.77846,-37.14279
333.51257,-26.93773
35.67043,28.25698
41.5849,44.95224
139.60875,-39.28682
141.3007,-6.82993
158.3062,-7.46458
189.20305,-42.14087
200.41072,-16.27904
239.1376,-61.51276
305.28345,-12.35889
153.37704,-43.7169
177.51854,26.47898
195.37782,-30.86829
273.49838,13.27589
303.87054,-57.9127
31.04405,47.97571
44.75497,42.34595
88.11521,-11.34865
111.40584,19.12782
144.74666,6.95548
193.93375,-26.80941
221.47664,68.92979
49.89261,41.58055
61.22306,69.9966
175.63692,26.48886
185.4288,-39.76951
212.73898,6.36485
241.65509,-68.95605
303.36548,-37.18879
327.9122,-37.50414
328.72516,74.48743
53.34791,-4.99868
80.3412,4.88781
103.86526,33.2804
115.90186,49.6676
133.64546,57.16667
169.46088,26.62588
175.98508,19.89456
185.2596,3.72196
241.1217,69.66576
254.62616,-28.48571
273.41586,-57.72527
324.96429,-22.47369
45.90275,46.9438
149.86853,-26.8639
172.92513,28.15356
229.59918,-38.50679
239.7617,51.30447
55.84406,46.16293
203.02861,62.70076
251.64999,62.82268
356.84579,-2.30067
65.23261,2.63348
77.08209,17.36324
90.69827,-63.76369
102.72318,33.47876
110.87727,2.61581
113.34881,31.48355
181.783,-25.6929
199.96466,22.99996
3.51662,-23.18209
11.94712,-11.46869
45.15587,35.16908
108.31015,73.84314
214.13254,39.5891
231.07706,-39.08696
285.09787,-37.20676
69.04494,59.3209
151.45763,0.63336
178.28433,-32.56599
230.07591,3.51836
249.77248,-6.56087
280.20032,23.68404
281.9874,22.94254
297.99603,-30.81589
332.12433,-64.70615
45.48304,51.14861
45.51598,36.09843
105.19008,-37.74652
162.45879,32.98287
203.77776,-33.48099
208.09598,39.68725
278.63138,-57.79277
54.57063,37.8548
57.17602,41.86882
194.30472,-46.37469
202.52559,-1.72064
30.4003,-68.43919
48.22473,-2.90168
112.22575,49.13702
134.28035,84.80853
161.08646,14.08449
261.86655,-62.01017
272.23334,69.06789
79.89021,3.31767
91.58627,83.8386
144.02428,-12.43663
276.19281,41.49268
30.37819,26.48098
84.76421,15.57545
95.34866,-64.95666
165.14743,12.16156
209.88095,34.77345
216.0956,24.61424
265.84818,-61.68211
331.12817,41.41115
355.44705,-3.66722
110.09021,-28.98646
119.61712,37.78666
136.13884,-38.48952
148.15614,-7.62052
157.27596,-44.15966
159.67473,-45.90819
170.6098,24.29914
175.12976,60.29892
185.50928,-46.216
203.80556,34.67738
204.40627,15.97218
206.84247,30.33357
243.14809,29.4848
303.32489,66.29054
322.15887,-70.83458
338.12589,-25.66199
116.95345,-39.15777
137.97775,-20.11693
184.37556,45.61928
187.16898,9.25893
219.47224,-0.39887
221.46556,-11.91416
56.5128,-4.1381
69.72415,-64.20808
82.53716,-20.33945
196.96056,18.41554
211.81485,-27.1582
223.81502,42.50685
297.72507,48.05964
348.08722,31.12562
31.83355,-25.44189
40.87188,-14.75431
238.15259,-38.85019
1.36524,5.22233
227.72528,-40.95017
328.32098,-59.49355
337.06238,-2.88456
30.38701,45.00357
66.16699,7.21904
107.08894,35.17004
196.25404,35.17812
208.92403,-33.72485
213.41124,7.66037
34.99409,-41.40314
51.63414,-35.71357
114.26192,13.60107
195.55353,-14.96984
210.63814,-33.39941
312.46469,6.22013
4.57705,30.07176
10.65102,-1.99524
103.79783,24.22922
152.28444,-38.39625
152.81213,-35.69489
201.06224,-10.65428
210.80423,-33.35777
280.0498,-27.58591
14.23987,-52.92391
35.79752,41.36801
39.73183,34.62228
62.28685,17.11169
72.42786,-10.70678
214.45242,-13.87295
215.75635,40.37734
223.97446,-52.01249
288.72684,-30.98517
42.01653,48.76001
158.69711,21.64833
195.53081,-7.71077
340.96674,38.37687
70.4344,-7.08633
73.29381,34.38468
251.94617,-7.21276
50.02546,41.63002
81.98914,63.85948
125.14655,68.60031
162.93195,51.02216
179.67761,25.03672
224.10555,-37.60094
234.74907,-44.40221
236.02203,-41.24795
276.96594,-53.21006
294.45236,1.00387
295.71924,-28.50198
299.32538,-32.47801
307.55948,-19.11596
331.78967,-49.99548
17.83042,-45.9321
93.96751,-69.83598
98.4231,-34.27159
101.10244,-63.71733
107.12315,-49.21406
131.03174,30.11906
169.58914,45.74829
195.75514,-32.8408
20.69551,-1.39199
47.49354,19.20813
54.76136,-3.62703
67.8438,60.91673
85.48146,18.49235
87.52164,13.62656
173.12727,-9.96943
213.09494,50.34843
246.53461,48.36689
313.22964,62.28629
61.9097,43.3614
66.01174,36.64309
87.90592,-12.56485
121.6005,1.03606
198.71642,17.22675
200.59129,-52.39644
259.11288,-19.86435
268.62695,18.37586
43.91847,-27.42314
53.42447,-21.47865
193.68146,-12.76077
281.71533,-63.31453
300.04242,-38.51535
67.63786,38.92991
80.08947,-61.29588
139.27878,20.06968
198.77644,-55.1563
262.61646,-62.0281
299.98364,-36.40062
352.1944,3.5114
20.73316,33.47141
92.28375,42.0852
184.22067,-48.97385
215.66525,-48.54578
280.06223,-30.74321
308.34039,-2.03718
331.15054,42.32728
353.65176,-4.53426
40.35761,17.81222
87.61123,-19.72588
90.9162,-32.14779
90.93436,-69.58829
97.0818,-74.26112
166.15399,45.12524
174.47412,21.98111
182.55913,-29.73681
214.84781,-27.37046
229.85527,45.88036
234.30539,43.2984
16.85425,32.29278
78.339,20.25729
95.43043,-52.6926
153.70438,-38.18882
166.11382,38.20885
4.66241,-15.3223
42.6633,-1.73406
49.24477,31.56726
57.08346,41.93541
148.40071,-12.4821
200.73672,-32.72839
289.37564,-28.2535
33.05607,39.23551
36.38471,50.8195
141.30737,-6.71658
159.40784,37.45568
185.55148,7.14435
193.68761,-39.85228
199.7462,-18.58796
222.11153,34.99808
225.58197,5.64668
231.67284,40.5644
281.91534,-39.32356
342.34439,-37.47178
357.04712,-2.43257
153.40955,-0.92548
156.99142,-39.81477
163.51379,-16.02772
201.22044,-4.08199
10.29167,16.46939
31.10603,45.77431
31.33198,-6.45088
43.18506,46.93814
61.0771,29.68981
152.52654,-8.47964
227.92096,75.38483
278.5466,32.06459
20.72629,39.25724
50.56078,9.56825
121.02847,53.54923
152.27303,-38.40959
195.95808,28.18574
216.11435,-16.76276
238.85831,78.99678
356.86905,-28.10929
43.27908,25.4904
108.76965,50.536
256.97604,-23.7715
265.72025,66.47605
269.89282,24.88696
317.17923,12.48427
17.94276,-61.52763
34.66181,-6.90332
51.20238,-3.01559
61.89923,39.32518
15.49098,-1.93675
146.62576,-21.57161
147.18179,44.08131
162.82506,44.5718
203.62677,-27.30424
302.98276,-46.14409
338.31863,-27.2466
339.12366,-12.56702
342.88153,23.08055
160.30453,-2.80291
202.60831,31.62071
209.01202,18.3719
241.11102,-60.56514
29.95569,-55.82417
46.78944,-9.59266
234.91267,21.78276
49.67958,42.30058
76.03528,31.67595
111.536,1.98371
117.64592,16.36858
139.9917,37.19104
186.32814,64.93351
348.7963,25.28196
30.12224,-34.25564
271.45624,18.53802
293.92767,-59.7896
295.12878,-56.41016
313.07166,-16.28564
12.91233,52.09058
172.55618,-8.86288
276.46616,-63.3533
2.77755,-12.10787
14.06712,-1.25543
16.77409,32.79511
42.60055,46.69817
77.71017,16.47632
178.79326,-7.84372
257.9082,-74.13976
286.2641,55.71516
319.19247,-42.26168
14.44555,-27.50164
70.64728,35.9334
148.12354,2.15444
188.94104,26.90884
279.83121,38.93977
345.7959,-8.98907
25.79032,-34.2419
40.1051,-5.44039
74.98261,80.17872
195.40094,-30.06581
278.52008,38.59845
322.02448,-1.64687
21.12837,-15.53784
27.67872,33.08204
60.98169,30.84005
69.32253,-62.5834
121.86922,-22.55134
124.36206,-24.68109
181.1413,64.43674
193.46187,9.70998
264.2034,72.08896
42.99469,-33.33982
108.72765,-26.79849
165.89923,-17.47905
194.62756,-15.53317
214.95085,56.72905
218.46782,5.45833
251.37776,-62.91145
44.27844,50.53741
70.4984,-7.31143
98.09348,-33.51529
146.02681,-21.28597
187.91338,3.93946
282.90729,23.63475
348.94394,13.29033
354.27884,-20.46307
26.18731,-4.13535
134.27681,-20.03284
189.51889,33.45892
233.45511,-47.02867
300.23572,-55.63159
306.08328,-49.6846
25.49558,-31.0094
267.82492,59.47086
352.72302,-2.9343
39.24525,25.44291
42.72375,-54.97591
199.90749,40.38611
202.40211,58.41873
266.23596,55.7047
288.03671,-32.12651
25.77558,-44.21479
190.53374,-40.82086
210.42441,-11.60697
225.37816,-37.99228
104.50677,12.66718
157.37521,-3.76022
188.96767,-5.27933
230.07504,-31.43178
304.63074,62.69121
18.39232,-37.90163
61.47789,37.06214
215.24744,6.20263
218.0936,-28.37891
222.74348,-18.4719
314.47491,-51.87084
1.18997,-62.06155
14.84867,-4.80319
71.58994,-13.34974
113.38216,30.56296
197.22714,62.30634
154.48836,41.11423
187.63321,12.49019
283.8985,-53.72344
341.53265,-71.32343
23.75978,41.24814
38.93575,-13.65487
60.65174,-9.32244
93.44966,81.07437
126.58195,-13.30314
248.47952,-15.53039
260.58487,6.63829
46.6187,-9.73107
51.68956,7.71457
105.65084,-42.06855
106.24689,-49.08321
160.49911,-28.7767
179.84818,-1.65458
300.33688,-46.66701
336.41968,-31.20075
61.6282,14.83719
146.93117,-32.83743
149.87158,-19.49227
163.68449,-17.042
173.70547,49.07751
201.98497,-25.85623
289.439,1.67223
73.96967,25.76573
77.69837,18.01966
124.80322,20.51072
233.64651,15.19837
301.48532,-9.04091
24.65483,-40.01142
45.88016,27.68669
163.80568,-26.14076
192.01109,-40.81857
224.62656,-47.69895
9.27286,25.69898
18.59287,5.9269
61.71206,29.17954
151.06755,-31.36294
151.73293,-45.04656
3.78196,-7.10673
76.93698,-8.01909
83.5976,-30.80104
179.00444,-2.72086
228.68924,-40.35455
299.61151,-55.58469
79.89923,-32.65775
198.38434,-17.07872
208.08784,-27.89433
214.71169,-27.41045
42.93031,42.82828
51.96362,36.38972
187.91484,16.85278
296.84991,-38.12248
297.2482,50.31303
147.37109,-21.74224
188.28145,14.57494
189.90382,-40.74002
205.27388,67.67218
224.07149,-52.02628
311.26236,-11.10414
336.37799,-25.64576
35.76225,-20.71186
146.58806,3.0712
162.82227,-12.40238
185.87427,19.42698
198.66702,-42.67623
228.68327,1.15424
108.15264,12.54558
136.4386,36.35459
202.00055,-27.35427
278.83682,52.72839
353.61438,-70.63152
45.2329,44.35037
110.19823,-34.11834
170.22145,-29.40309
202.10532,46.59163
237.77083,67.15869
316.2067,-35.39126
350.70999,11.98882
12.76885,-7.06564
109.98878,-63.06702
206.0155,-27.2317
207.16318,-30.81071
228.59328,50.32964
281.37186,-39.18145
43.77011,42.26232
125.62172,-11.41778
173.62254,-50.23717
217.86334,3.00909
341.58087,3.21004
343.98734,-70.57368
348.22192,-23.4692
33.51505,27.87717
35.74366,43.01194
68.29621,5.35433
73.99567,-75.54118
148.31013,-15.97792
219.12819,-52.67796
296.91998,-5.70501
34.36293,-59.86105
50.61893,-2.75713
87.82732,-38.32046
202.94122,-2.71295
203.88286,13.67621
224.1506,9.36978
301.90527,-21.12519
303.48444,-44.35117
102.73717,33.43758
156.24716,28.02389
159.99141,24.09125
203.64609,34.77785
40.30355,8.71941
108.9772,-57.34349
211.48602,-53.71959
9.82434,0.91274
22.44608,45.59903
97.77479,84.92554
98.15666,71.56096
111.25654,-32.49903
196.54362,-37.58575
305.18652,9.61092
338.63385,-12.93377
359.642,10.72826
65.18592,66.16882
91.00064,51.09337
124.59751,-67.61121
140.12589,-16.49519
177.80603,50.1568
182.92538,-38.54849
330.88733,38.55662
0.26204,-43.33044
40.79717,40.42675
61.23139,20.82987
123.23788,73.56326
136.44962,25.4374
140.17932,39.31576
147.4781,9.16366
177.27048,-9.72998
192.93234,-38.8292
194.55266,26.39686
253.27031,-16.291
11.25803,6.11336
93.06858,64.26879
101.35793,34.48619
102.94778,48.49641
198.30055,-43.24648
211.14214,-52.69729
240.26822,-29.34571
254.45839,-76.99297
308.84909,-6.24463
329.54355,-27.39215
347.60541,-29.73104
354.10815,50.28368
41.75907,8.65221
51.46809,40.74878
63.48359,29.15754
142.31834,-20.37929
180.59987,14.84373
197.19386,62.27166
203.73293,13.8325
221.59064,32.78015
68.06846,-49.67582
140.09146,-7.88069
167.66013,28.76771
190.19475,-40.89305
317.99332,-19.7938
333.20096,-38.12745
0.80545,53.87077
24.0975,-37.32156
62.0776,3.8972
72.92298,-3.80935
87.09262,38.69363
112.69337,73.6302
124.90406,4.65723
125.04118,27.09338
137.66518,50.37978
157.88588,-39.55927
234.87668,-38.53897
255.56609,-12.47257
260.06528,39.26046
36.26913,22.21721
156.76038,-36.22817
199.77361,-24.418
66.94611,40.72514
198.93562,-53.19681
295.16187,-60.04818
302.6236,-54.78325
28.41192,19.8405
48.26313,42.45713
65.1708,-14.78105
200.81549,-43.54395
239.45674,16.31016
245.90071,-61.70795
247.4095,8.45068
252.0163,62.20045
263.69385,-6.98545
345.45139,15.58247
349.83572,43.97374
24.8035,-75.01099
63.37514,-61.84554
91.37319,-19.03355
127.92087,-4.11794
181.94212,43.12642
30.07554,-34.31657
73.20501,1.25914
102.59547,53.45333
186.2724,-50.29617
241.05591,13.744
55.18801,17.74117
73.58027,1.64036
119.91183,24.98228
143.69809,10.28373
153.73892,-43.61916
185.51503,12.74085
186.252,28.55855
195.58279,75.40417
273.61035,10.00556
325.61099,12.56925
359.36911,-29.04758
9.85962,6.73418
25.4495,49.04083
43.08267,44.06554
51.77234,46.96659
128.27113,-12.35552
147.2626,-2.82174
153.93558,-20.29559
195.14925,-6.07468
210.76727,28.03339
264.69727,18.87788
273.67331,43.26863
288.19922,-46.01157
56.91235,13.25593
191.69298,-21.39295
286.12906,-53.9868
20.86622,33.20428
154.59816,-13.10439
155.11855,-39.35258
158.86398,-14.12987
171.84761,-29.2576
176.37346,19.4002
208.26414,69.30814
213.714,3.13088
239.19954,-34.1896
65.33324,36.76009
79.22945,6.55266
103.74506,80.96565
120.73963,16.29923
133.40649,39.13573
182.69031,19.04079
184.49954,-43.54003
314.6326,-49.27868
19.30526,-58.90995
50.98527,-21.52772
173.71031,25.53064
198.84048,-34.93423
176.05827,33.5145
176.23039,-51.90572
192.72237,-9.8623
201.98177,-13.42309
241.67531,16.31969
261.02383,-3.07263
84.70455,41.12883
153.90347,-20.64732
235.7216,14.23141
287.21851,19.41149
44.76136,44.52908
48.43839,-0.2415
123.99609,23.19954
138.77002,-28.26318
153.88902,-45.13282
279.36255,18.84599
295.8584,-1.17561
10.89361,-8.18651
78.9235,-3.44425
105.40315,14.13524
117.96089,2.81558
281.92389,-63.40567
308.99118,-49.60423
48.75591,42.03574
153.52971,38.65262
174.53775,-9.60713
210.04866,-48.26994
350.62891,11.89262
165.2393,10.50558
208.01743,-2.20655
237.47684,-21.04935
284.8786,-54.36046
347.59323,7.58064
356.44812,-29.5178
4.29249,-19.30147
14.45817,31.48476
82.9162,-10.39232
141.01312,49.20432
172.77893,22.768
184.94849,30.33915
106.60231,20.79761
145.3192,35.88216
178.91727,-12.02745
208.72209,41.31352
242.79584,61.26796
284.90192,19.42741
23.87792,-39.38373
67.16526,70.34723
108.51608,35.27928
116.91795,-41.9803
204.57188,48.2756
292.79303,54.09241
186.49567,3.42732
191.10919,37.12128
198.91374,42.0941
209.47292,64.91096
316.2323,-21.73058
353.75436,4.89775
10.72003,-23.54102
76.27612,-73.65121
128.91162,-4.08821
176.26613,19.97364
178.0817,-72.49542
182.10983,76.80403
205.97917,-19.7597
264.73138,12.98429
316.85687,-25.42866
344.13065,17.78446
141.12283,-37.75265
15.34209,-6.88427
69.34426,55.99301
94.58634,-66.01752
266.34024,87.64227
287.97778,-56.27613
15.43472,-51.86886
95.06548,-57.5784
204.03064,51.23577
212.97267,38.19384
237.51904,-39.9182
274.4982,-83.36146
4.91526,-51.26662
23.38013,35.66823
73.21907,3.05718
103.21669,74.48071
175.97763,7.92561
181.15755,2.0726
212.91135,39.64185
244.75616,-63.26461
310.3078,-38.19342
351.48203,14.20982
352.7269,3.54653
13.36096,29.27035
13.39565,12.69313
13.47531,-31.09552
92.41328,-47.62263
140.84766,-38.72333
192.75456,-6.39305
198.04916,44.03802
294.81876,33.96333
303.04901,-44.14668
16.85438,-69.87917
24.32309,5.87741
32.84936,15.95489
167.14131,4.83186
184.26787,-39.05093
244.51729,-60.69496
280.18234,36.16375
308.29565,-8.00639
335.22134,33.29534
344.23819,-43.76043
183.32025,43.69827
208.53897,60.678
231.19179,68.73063
264.02509,-61.89847
332.40616,39.28278
19.7202,-16.80343
182.29094,31.56954
195.34486,-30.93496
241.14905,17.72148
54.07562,45.63749
233.59235,-8.90575
277.89557,33.93735
333.69312,42.18118
68.62046,73.20483
69.79935,-21.34769
83.49693,-71.75693
84.66717,15.14702
152.3018,15.00517
183.0282,-51.94099
209.6418,-48.52501
343.57755,-39.31496
57.28226,-48.8582
110.85641,2.91079
184.10954,47.02536
190.62982,3.96032
7.74682,5.15976
49.0042,42.07432
125.82955,-26.19706
182.576,26.43075
345.42877,2.26361
355.67889,-65.94463
98.54141,52.12766
167.08234,-37.62391
200.79381,43.08631
214.87675,-27.37621
2.66226,53.41783
39.41651,34.43159
73.12501,74.49601
148.27126,19.43222
229.64981,-24.11995
243.1468,29.36496
318.17542,13.98133
8.06192,-41.38389
44.17945,7.33369
72.4276,-2.7605
130.69978,72.97648
156.67921,57.22643
178.10034,32.40376
192.92155,-42.60569
215.04614,10.26288
217.03012,25.86878
300.86182,-38.40532
310.42545,55.69814
344.7558,-25.52843
348.30304,6.32166
32.95997,70.44399
73.77827,-12.09337
112.6941,9.64689
135.95761,85.50169
201.1465,6.52904
248.59293,-13.97319
332.76828,41.28261
46.63635,41.48537
67.18713,69.57943
73.12924,-62.98576
144.89421,48.42177
146.57172,5.70884
175.593,8.76989
184.92583,-12.22554
223.04326,-10.74039
224.5824,-37.55616
265.70908,-9.724
284.73581,-63.93097
286.57788,-19.9458
349.72418,-1.06025
61.55271,31.05229
71.52469,-44.73336
102.49865,25.63438
181.12746,-55.76853
215.61786,40.31979
272.37726,-52.56561
31.42472,-52.80217
54.55871,10.08436
139.75931,26.27
177.00085,4.48812
197.88002,36.28205
203.27856,-22.59959
238.25189,-27.2921
51.49659,40.78902
107.64231,50.11891
150.99509,22.27602
234.68655,-3.38
246.32037,-9.18117
317.81912,37.88479
54.27468,-5.04274
58.05244,-6.34901
116.72105,39.03195
194.18134,27.17884
196.30153,27.56977
245.2964,-60.98516
318.55246,2.17799
1.31967,-16.47691
37.70621,-34.22089
38.82733,40.9265
46.75243,36.16766
52.29912,41.388
168.11722,-32.19728
273.51468,22.28379
305.37634,59.73701
47.0647,-4.25947
67.3335,69.53117
84.29509,14.66276
97.30804,-26.49631
119.9768,47.41311
171.39612,-0.76836
174.79822,-49.41475
248.15186,-29.95265
252.64554,-14.80599
347.67603,7.56763
4.89635,47.24103
69.77658,-24.18414
100.8782,-72.5946
186.32893,45.84744
229.77255,-15.99612
232.42143,-39.17609
236.09567,25.32746
334.1561,86.92971
35.38501,32.54451
55.5956,-35.15353
57.25061,42.31932
217.10745,17.92427
262.08093,14.16892
311.7868,-38.08854
3.23482,22.10027
10.26522,31.7327
15.71819,-4.76188
27.38025,-34.90516
52.22729,-12.15336
133.19398,-73.62218
223.63644,2.9665
356.65768,3.79981
115.50528,-85.42112
243.504,-60.99099
14.50667,-5.07123
