gamma,f,A,delta_chi2
1.41,2.54,0.9600000000000001,20.120000000000037
1.41,2.54,0.9800000000000001,19.880000000000035
1.41,2.54,1.0,19.800000000000036
1.41,2.54,1.02,19.880000000000038
1.41,2.54,1.04,20.120000000000037
1.41,2.54,1.06,20.52000000000004
1.41,2.54,1.08,21.080000000000037
1.41,2.54,1.1,21.80000000000004
1.41,2.55,0.9,21.250000000000046
1.41,2.55,0.92,20.530000000000044
1.41,2.55,0.9400000000000001,19.970000000000045
1.41,2.55,0.9600000000000001,19.570000000000046
1.41,2.55,0.9800000000000001,19.330000000000044
1.41,2.55,1.0,19.250000000000046
1.41,2.55,1.02,19.330000000000048
1.41,2.55,1.04,19.570000000000046
1.41,2.55,1.06,19.97000000000005
1.41,2.55,1.08,20.530000000000047
1.41,2.55,1.1,21.25000000000005
1.41,2.56,0.9,20.800000000000033
1.41,2.56,0.92,20.08000000000003
1.41,2.56,0.9400000000000001,19.52000000000003
1.41,2.56,0.9600000000000001,19.120000000000033
1.41,2.56,0.9800000000000001,18.88000000000003
1.41,2.56,1.0,18.800000000000033
1.41,2.56,1.02,18.880000000000035
1.41,2.56,1.04,19.120000000000033
1.41,2.56,1.06,19.520000000000035
1.41,2.56,1.08,20.080000000000034
1.41,2.56,1.1,20.800000000000036
1.41,2.57,0.9,20.45000000000004
1.41,2.57,0.92,19.730000000000036
1.41,2.57,0.9400000000000001,19.170000000000037
1.41,2.57,0.9600000000000001,18.77000000000004
1.41,2.57,0.9800000000000001,18.530000000000037
1.41,2.57,1.0,18.45000000000004
1.41,2.57,1.02,18.53000000000004
1.41,2.57,1.04,18.77000000000004
1.41,2.57,1.06,19.17000000000004
1.41,2.57,1.08,19.73000000000004
1.41,2.57,1.1,20.450000000000042
1.41,2.58,0.9,20.20000000000003
1.41,2.58,0.92,19.48000000000003
1.41,2.58,0.9400000000000001,18.92000000000003
1.41,2.58,0.9600000000000001,18.52000000000003
1.41,2.58,0.9800000000000001,18.28000000000003
1.41,2.58,1.0,18.20000000000003
1.41,2.58,1.02,18.280000000000033
1.41,2.58,1.04,18.52000000000003
1.41,2.58,1.06,18.920000000000034
1.41,2.58,1.08,19.480000000000032
1.41,2.58,1.1,20.200000000000035
1.41,2.59,0.9,20.050000000000033
1.41,2.59,0.92,19.33000000000003
1.41,2.59,0.9400000000000001,18.77000000000003
1.41,2.59,0.9600000000000001,18.370000000000033
1.41,2.59,0.9800000000000001,18.13000000000003
1.41,2.59,1.0,18.050000000000033
1.41,2.59,1.02,18.130000000000035
1.41,2.59,1.04,18.370000000000033
1.41,2.59,1.06,18.770000000000035
1.41,2.59,1.08,19.330000000000034
1.41,2.59,1.1,20.050000000000036
1.41,2.5999999999999996,0.9,20.000000000000032
1.41,2.5999999999999996,0.92,19.28000000000003
1.41,2.5999999999999996,0.9400000000000001,18.72000000000003
1.41,2.5999999999999996,0.9600000000000001,18.320000000000032
1.41,2.5999999999999996,0.9800000000000001,18.08000000000003
1.41,2.5999999999999996,1.0,18.000000000000032
1.41,2.5999999999999996,1.02,18.080000000000034
1.41,2.5999999999999996,1.04,18.320000000000032
1.41,2.5999999999999996,1.06,18.720000000000034
1.41,2.5999999999999996,1.08,19.280000000000033
1.41,2.5999999999999996,1.1,20.000000000000036
1.41,2.61,0.9,20.05000000000003
1.41,2.61,0.92,19.330000000000027
1.41,2.61,0.9400000000000001,18.770000000000028
1.41,2.61,0.9600000000000001,18.37000000000003
1.41,2.61,0.9800000000000001,18.130000000000027
1.41,2.61,1.0,18.05000000000003
1.41,2.61,1.02,18.13000000000003
1.41,2.61,1.04,18.37000000000003
1.41,2.61,1.06,18.77000000000003
1.41,2.61,1.08,19.33000000000003
1.41,2.61,1.1,20.050000000000033
1.41,2.62,0.9,20.20000000000003
1.41,2.62,0.92,19.48000000000003
1.41,2.62,0.9400000000000001,18.92000000000003
1.41,2.62,0.9600000000000001,18.52000000000003
1.41,2.62,0.9800000000000001,18.28000000000003
1.41,2.62,1.0,18.20000000000003
1.41,2.62,1.02,18.280000000000033
1.41,2.62,1.04,18.52000000000003
1.41,2.62,1.06,18.920000000000034
1.41,2.62,1.08,19.480000000000032
1.41,2.62,1.1,20.200000000000035
1.41,2.63,0.9,20.450000000000028
1.41,2.63,0.92,19.730000000000025
1.41,2.63,0.9400000000000001,19.170000000000027
1.41,2.63,0.9600000000000001,18.770000000000028
1.41,2.63,0.9800000000000001,18.530000000000026
1.41,2.63,1.0,18.450000000000028
1.41,2.63,1.02,18.53000000000003
1.41,2.63,1.04,18.770000000000028
1.41,2.63,1.06,19.17000000000003
1.41,2.63,1.08,19.73000000000003
1.41,2.63,1.1,20.45000000000003
1.41,2.6399999999999997,0.9,20.800000000000015
1.41,2.6399999999999997,0.92,20.080000000000013
1.41,2.6399999999999997,0.9400000000000001,19.520000000000014
1.41,2.6399999999999997,0.9600000000000001,19.120000000000015
1.41,2.6399999999999997,0.9800000000000001,18.880000000000013
1.41,2.6399999999999997,1.0,18.800000000000015
1.41,2.6399999999999997,1.02,18.880000000000017
1.41,2.6399999999999997,1.04,19.120000000000015
1.41,2.6399999999999997,1.06,19.520000000000017
1.41,2.6399999999999997,1.08,20.080000000000016
1.41,2.6399999999999997,1.1,20.80000000000002
1.41,2.65,0.9,21.25000000000002
1.41,2.65,0.92,20.53000000000002
1.41,2.65,0.9400000000000001,19.97000000000002
1.41,2.65,0.9600000000000001,19.57000000000002
1.41,2.65,0.9800000000000001,19.33000000000002
1.41,2.65,1.0,19.25000000000002
1.41,2.65,1.02,19.330000000000023
1.41,2.65,1.04,19.57000000000002
1.41,2.65,1.06,19.970000000000024
1.41,2.65,1.08,20.530000000000022
1.41,2.65,1.1,21.250000000000025
1.41,2.6599999999999997,0.9,21.800000000000008
1.41,2.6599999999999997,0.92,21.080000000000005
1.41,2.6599999999999997,0.9400000000000001,20.520000000000007
1.41,2.6599999999999997,0.9600000000000001,20.120000000000008
1.41,2.6599999999999997,0.9800000000000001,19.880000000000006
1.41,2.6599999999999997,1.0,19.800000000000008
1.41,2.6599999999999997,1.02,19.88000000000001
1.41,2.6599999999999997,1.04,20.120000000000008
1.41,2.6599999999999997,1.06,20.52000000000001
1.41,2.6599999999999997,1.08,21.08000000000001
1.41,2.6599999999999997,1.1,21.80000000000001
1.41,2.67,0.9,22.45000000000002
1.41,2.67,0.92,21.730000000000018
1.41,2.67,0.9400000000000001,21.17000000000002
1.41,2.67,0.9600000000000001,20.77000000000002
1.41,2.67,0.9800000000000001,20.53000000000002
1.41,2.67,1.0,20.45000000000002
1.41,2.67,1.02,20.530000000000022
1.41,2.67,1.04,20.77000000000002
1.41,2.67,1.06,21.170000000000023
1.41,2.67,1.08,21.73000000000002
1.41,2.67,1.1,22.450000000000024
1.41,2.6799999999999997,0.9,23.200000000000003
1.41,2.6799999999999997,0.92,22.48
1.41,2.6799999999999997,0.9400000000000001,21.92
1.41,2.6799999999999997,0.9600000000000001,21.520000000000003
1.41,2.6799999999999997,0.9800000000000001,21.28
1.41,2.6799999999999997,1.0,21.200000000000003
1.41,2.6799999999999997,1.02,21.280000000000005
1.41,2.6799999999999997,1.04,21.520000000000003
1.41,2.6799999999999997,1.06,21.920000000000005
1.41,2.6799999999999997,1.08,22.480000000000004
1.41,2.6799999999999997,1.1,23.200000000000006
1.41,2.69,0.9,24.05000000000002
1.41,2.69,0.92,23.330000000000016
1.41,2.69,0.9400000000000001,22.770000000000017
1.41,2.69,0.9600000000000001,22.37000000000002
1.41,2.69,0.9800000000000001,22.130000000000017
1.41,2.69,1.0,22.05000000000002
1.41,2.69,1.02,22.13000000000002
1.41,2.69,1.04,22.37000000000002
1.41,2.69,1.06,22.77000000000002
1.41,2.69,1.08,23.33000000000002
1.41,2.69,1.1,24.050000000000022
1.41,2.6999999999999997,0.9,24.999999999999996
1.41,2.6999999999999997,0.92,24.279999999999994
1.41,2.6999999999999997,0.9400000000000001,23.719999999999995
1.41,2.6999999999999997,0.9600000000000001,23.319999999999997
1.41,2.6999999999999997,0.9800000000000001,23.079999999999995
1.41,2.6999999999999997,1.0,22.999999999999996
1.41,2.6999999999999997,1.02,23.08
1.41,2.6999999999999997,1.04,23.319999999999997
1.41,2.6999999999999997,1.06,23.72
1.41,2.6999999999999997,1.08,24.279999999999998
1.41,2.6999999999999997,1.1,25.0
1.41,2.71,0.9,26.05000000000002
1.41,2.71,0.92,25.330000000000016
1.41,2.71,0.9400000000000001,24.770000000000017
1.41,2.71,0.9600000000000001,24.37000000000002
1.41,2.71,0.9800000000000001,24.130000000000017
1.41,2.71,1.0,24.05000000000002
1.41,2.71,1.02,24.13000000000002
1.41,2.71,1.04,24.37000000000002
1.41,2.71,1.06,24.77000000000002
1.41,2.71,1.08,25.33000000000002
1.41,2.71,1.1,26.050000000000022
1.41,2.7199999999999998,0.9,27.199999999999992
1.41,2.7199999999999998,0.92,26.47999999999999
1.41,2.7199999999999998,0.9400000000000001,25.91999999999999
1.41,2.7199999999999998,0.9600000000000001,25.519999999999992
1.41,2.7199999999999998,0.9800000000000001,25.27999999999999
1.41,2.7199999999999998,1.0,25.199999999999992
1.41,2.7199999999999998,1.02,25.279999999999994
1.41,2.7199999999999998,1.04,25.519999999999992
1.41,2.7199999999999998,1.06,25.919999999999995
1.41,2.7199999999999998,1.08,26.479999999999993
1.41,2.7199999999999998,1.1,27.199999999999996
1.41,2.73,0.9,28.450000000000017
1.41,2.73,0.92,27.730000000000015
1.41,2.73,0.9400000000000001,27.170000000000016
1.41,2.73,0.9600000000000001,26.770000000000017
1.41,2.73,0.9800000000000001,26.530000000000015
1.41,2.73,1.0,26.450000000000017
1.41,2.73,1.02,26.53000000000002
1.41,2.73,1.04,26.770000000000017
1.41,2.73,1.06,27.17000000000002
1.41,2.73,1.08,27.730000000000018
1.41,2.73,1.1,28.45000000000002
1.41,2.7399999999999998,0.9,29.799999999999986
1.41,2.7399999999999998,0.92,29.079999999999984
1.41,2.7399999999999998,0.9400000000000001,28.519999999999985
1.41,2.7399999999999998,0.9600000000000001,28.119999999999987
1.41,2.7399999999999998,0.9800000000000001,27.879999999999985
1.41,2.7399999999999998,1.0,27.799999999999986
1.41,2.7399999999999998,1.02,27.87999999999999
1.41,2.7399999999999998,1.04,28.119999999999987
1.41,2.7399999999999998,1.06,28.51999999999999
1.41,2.7399999999999998,1.08,29.079999999999988
1.41,2.7399999999999998,1.1,29.79999999999999
1.41,2.75,0.9,31.25000000000002
1.41,2.75,0.92,30.53000000000002
1.41,2.75,0.9400000000000001,29.97000000000002
1.41,2.75,0.9600000000000001,29.57000000000002
1.41,2.75,0.9800000000000001,29.33000000000002
1.41,2.75,1.0,29.25000000000002
1.41,2.75,1.02,29.330000000000023
1.41,2.75,1.04,29.57000000000002
1.41,2.75,1.06,29.970000000000024
1.41,2.75,1.08,30.530000000000022
1.41,2.75,1.1,31.250000000000025
1.41,2.76,0.9,32.79999999999998
1.41,2.76,0.92,32.079999999999984
1.41,2.76,0.9400000000000001,31.519999999999982
1.41,2.76,0.9600000000000001,31.119999999999983
1.41,2.76,0.9800000000000001,30.87999999999998
1.41,2.76,1.0,30.799999999999983
1.41,2.76,1.02,30.879999999999985
1.41,2.76,1.04,31.119999999999983
1.41,2.76,1.06,31.519999999999985
1.41,2.76,1.08,32.079999999999984
1.41,2.76,1.1,32.79999999999998
1.41,2.77,0.9,34.45000000000002
1.41,2.77,0.92,33.73000000000002
1.41,2.77,0.9400000000000001,33.170000000000016
1.41,2.77,0.9600000000000001,32.77000000000002
1.41,2.77,0.9800000000000001,32.530000000000015
1.41,2.77,1.0,32.45000000000002
1.41,2.77,1.02,32.530000000000015
1.41,2.77,1.04,32.77000000000002
1.41,2.77,1.06,33.170000000000016
1.41,2.77,1.08,33.73000000000002
1.41,2.77,1.1,34.45000000000002
1.41,2.78,0.9,36.19999999999998
1.41,2.78,0.92,35.47999999999998
1.41,2.78,0.9400000000000001,34.91999999999998
1.41,2.78,0.9600000000000001,34.51999999999998
1.41,2.78,0.9800000000000001,34.27999999999998
1.41,2.78,1.0,34.19999999999998
1.41,2.78,1.02,34.27999999999998
1.41,2.78,1.04,34.51999999999998
1.41,2.78,1.06,34.91999999999998
1.41,2.78,1.08,35.47999999999998
1.41,2.78,1.1,36.19999999999999
1.41,2.79,0.9,38.050000000000026
1.41,2.79,0.92,37.33000000000003
1.41,2.79,0.9400000000000001,36.770000000000024
1.41,2.79,0.9600000000000001,36.370000000000026
1.41,2.79,0.9800000000000001,36.130000000000024
1.41,2.79,1.0,36.050000000000026
1.41,2.79,1.02,36.130000000000024
1.41,2.79,1.04,36.370000000000026
1.41,2.79,1.06,36.770000000000024
1.41,2.79,1.08,37.33000000000003
1.41,2.79,1.1,38.050000000000026
1.41,2.8,0.9,39.99999999999998
1.41,2.8,0.92,39.27999999999998
1.41,2.8,0.9400000000000001,38.71999999999998
1.41,2.8,0.9600000000000001,38.31999999999998
1.41,2.8,0.9800000000000001,38.07999999999998
1.41,2.8,1.0,37.99999999999998
1.41,2.8,1.02,38.07999999999998
1.41,2.8,1.04,38.31999999999998
1.41,2.8,1.06,38.71999999999998
1.41,2.8,1.08,39.27999999999998
1.41,2.8,1.1,39.999999999999986
1.42,2.4,0.9,37.680000000000064
1.42,2.4,0.92,36.960000000000065
1.42,2.4,0.9400000000000001,36.40000000000006
1.42,2.4,0.9600000000000001,36.000000000000064
1.42,2.4,0.9800000000000001,35.76000000000006
1.42,2.4,1.0,35.680000000000064
1.42,2.4,1.02,35.76000000000006
1.42,2.4,1.04,36.000000000000064
1.42,2.4,1.06,36.40000000000006
1.42,2.4,1.08,36.960000000000065
1.42,2.4,1.1,37.680000000000064
1.42,2.4099999999999997,0.9,35.7300000000001
1.42,2.4099999999999997,0.92,35.010000000000105
1.42,2.4099999999999997,0.9400000000000001,34.4500000000001
1.42,2.4099999999999997,0.9600000000000001,34.050000000000104
1.42,2.4099999999999997,0.9800000000000001,33.8100000000001
1.42,2.4099999999999997,1.0,33.7300000000001
1.42,2.4099999999999997,1.02,33.8100000000001
1.42,2.4099999999999997,1.04,34.050000000000104
1.42,2.4099999999999997,1.06,34.4500000000001
1.42,2.4099999999999997,1.08,35.010000000000105
1.42,2.4099999999999997,1.1,35.7300000000001
1.42,2.42,0.9,33.88000000000006
1.42,2.42,0.92,33.16000000000006
1.42,2.42,0.9400000000000001,32.60000000000006
1.42,2.42,0.9600000000000001,32.20000000000006
1.42,2.42,0.9800000000000001,31.960000000000058
1.42,2.42,1.0,31.88000000000006
1.42,2.42,1.02,31.96000000000006
1.42,2.42,1.04,32.20000000000006
1.42,2.42,1.06,32.60000000000006
1.42,2.42,1.08,33.16000000000006
1.42,2.42,1.1,33.88000000000007
1.42,2.4299999999999997,0.9,32.13000000000009
1.42,2.4299999999999997,0.92,31.41000000000009
1.42,2.4299999999999997,0.9400000000000001,30.85000000000009
1.42,2.4299999999999997,0.9600000000000001,30.45000000000009
1.42,2.4299999999999997,0.9800000000000001,30.21000000000009
1.42,2.4299999999999997,1.0,30.13000000000009
1.42,2.4299999999999997,1.02,30.210000000000093
1.42,2.4299999999999997,1.04,30.45000000000009
1.42,2.4299999999999997,1.06,30.850000000000094
1.42,2.4299999999999997,1.08,31.410000000000093
1.42,2.4299999999999997,1.1,32.130000000000095
1.42,2.44,0.9,30.480000000000054
1.42,2.44,0.92,29.76000000000005
1.42,2.44,0.9400000000000001,29.200000000000053
1.42,2.44,0.9600000000000001,28.800000000000054
1.42,2.44,0.9800000000000001,28.560000000000052
1.42,2.44,1.0,28.480000000000054
1.42,2.44,1.02,28.560000000000056
1.42,2.44,1.04,28.800000000000054
1.42,2.44,1.06,29.200000000000056
1.42,2.44,1.08,29.760000000000055
1.42,2.44,1.1,30.480000000000057
1.42,2.4499999999999997,0.9,28.93000000000008
1.42,2.4499999999999997,0.92,28.21000000000008
1.42,2.4499999999999997,0.9400000000000001,27.65000000000008
1.42,2.4499999999999997,0.9600000000000001,27.25000000000008
1.42,2.4499999999999997,0.9800000000000001,27.01000000000008
1.42,2.4499999999999997,1.0,26.93000000000008
1.42,2.4499999999999997,1.02,27.010000000000083
1.42,2.4499999999999997,1.04,27.25000000000008
1.42,2.4499999999999997,1.06,27.650000000000084
1.42,2.4499999999999997,1.08,28.210000000000083
1.42,2.4499999999999997,1.1,28.930000000000085
1.42,2.46,0.9,27.480000000000047
1.42,2.46,0.92,26.760000000000044
1.42,2.46,0.9400000000000001,26.200000000000045
1.42,2.46,0.9600000000000001,25.800000000000047
1.42,2.46,0.9800000000000001,25.560000000000045
1.42,2.46,1.0,25.480000000000047
1.42,2.46,1.02,25.56000000000005
1.42,2.46,1.04,25.800000000000047
1.42,2.46,1.06,26.20000000000005
1.42,2.46,1.08,26.760000000000048
1.42,2.46,1.1,27.48000000000005
1.42,2.4699999999999998,0.9,26.130000000000074
1.42,2.4699999999999998,0.92,25.41000000000007
1.42,2.4699999999999998,0.9400000000000001,24.850000000000072
1.42,2.4699999999999998,0.9600000000000001,24.450000000000074
1.42,2.4699999999999998,0.9800000000000001,24.210000000000072
1.42,2.4699999999999998,1.0,24.130000000000074
1.42,2.4699999999999998,1.02,24.210000000000075
1.42,2.4699999999999998,1.04,24.450000000000074
1.42,2.4699999999999998,1.06,24.850000000000076
1.42,2.4699999999999998,1.08,25.410000000000075
1.42,2.4699999999999998,1.1,26.130000000000077
1.42,2.48,0.9,24.88000000000004
1.42,2.48,0.92,24.16000000000004
1.42,2.48,0.9400000000000001,23.60000000000004
1.42,2.48,0.9600000000000001,23.200000000000042
1.42,2.48,0.9800000000000001,22.96000000000004
1.42,2.48,1.0,22.88000000000004
1.42,2.48,1.02,22.960000000000043
1.42,2.48,1.04,23.200000000000042
1.42,2.48,1.06,23.600000000000044
1.42,2.48,1.08,24.160000000000043
1.42,2.48,1.1,24.880000000000045
1.42,2.4899999999999998,0.9,23.730000000000064
1.42,2.4899999999999998,0.92,23.010000000000062
1.42,2.4899999999999998,0.9400000000000001,22.450000000000063
1.42,2.4899999999999998,0.9600000000000001,22.050000000000065
1.42,2.4899999999999998,0.9800000000000001,21.810000000000063
1.42,2.4899999999999998,1.0,21.730000000000064
1.42,2.4899999999999998,1.02,21.810000000000066
1.42,2.4899999999999998,1.04,22.050000000000065
1.42,2.4899999999999998,1.06,22.450000000000067
1.42,2.4899999999999998,1.08,23.010000000000066
1.42,2.4899999999999998,1.1,23.730000000000068
1.42,2.5,0.9,22.680000000000035
1.42,2.5,0.92,21.960000000000033
1.42,2.5,0.9400000000000001,21.400000000000034
1.42,2.5,0.9600000000000001,21.000000000000036
1.42,2.5,0.9800000000000001,20.760000000000034
1.42,2.5,1.0,20.680000000000035
1.42,2.5,1.02,20.760000000000037
1.42,2.5,1.04,21.000000000000036
1.42,2.5,1.06,21.400000000000038
1.42,2.5,1.08,21.960000000000036
1.42,2.5,1.1,22.68000000000004
1.42,2.51,0.9,21.730000000000054
1.42,2.51,0.92,21.01000000000005
1.42,2.51,0.9400000000000001,20.450000000000053
1.42,2.51,0.9600000000000001,20.050000000000054
1.42,2.51,0.9800000000000001,19.810000000000052
1.42,2.51,1.0,19.730000000000054
1.42,2.51,1.02,19.810000000000056
1.42,2.51,1.04,20.050000000000054
1.42,2.51,1.06,20.450000000000056
1.42,2.51,1.08,21.010000000000055
1.42,2.51,1.1,21.730000000000057
1.42,2.52,0.9,20.880000000000035
1.42,2.52,0.92,20.160000000000032
1.42,2.52,0.9400000000000001,19.600000000000033
1.42,2.52,0.9600000000000001,19.200000000000035
1.42,2.52,0.9800000000000001,18.960000000000033
1.42,2.52,1.0,18.880000000000035
1.42,2.52,1.02,18.960000000000036
1.42,2.52,1.04,19.200000000000035
1.42,2.52,1.06,19.600000000000037
1.42,2.52,1.08,20.160000000000036
1.42,2.52,1.1,20.880000000000038
1.42,2.53,0.9,20.13000000000005
1.42,2.53,0.92,19.410000000000046
1.42,2.53,0.9400000000000001,18.850000000000048
1.42,2.53,0.9600000000000001,18.45000000000005
1.42,2.53,0.9800000000000001,18.210000000000047
1.42,2.53,1.0,18.13000000000005
1.42,2.53,1.02,18.21000000000005
1.42,2.53,1.04,18.45000000000005
1.42,2.53,1.06,18.85000000000005
1.42,2.53,1.08,19.41000000000005
1.42,2.53,1.1,20.130000000000052
1.42,2.54,0.9,19.480000000000032
1.42,2.54,0.92,18.76000000000003
1.42,2.54,0.9400000000000001,18.20000000000003
1.42,2.54,0.9600000000000001,17.800000000000033
1.42,2.54,0.9800000000000001,17.56000000000003
1.42,2.54,1.0,17.480000000000032
1.42,2.54,1.02,17.560000000000034
1.42,2.54,1.04,17.800000000000033
1.42,2.54,1.06,18.200000000000035
1.42,2.54,1.08,18.760000000000034
1.42,2.54,1.1,19.480000000000036
1.42,2.55,0.9,18.930000000000042
1.42,2.55,0.92,18.21000000000004
1.42,2.55,0.9400000000000001,17.65000000000004
1.42,2.55,0.9600000000000001,17.250000000000043
1.42,2.55,0.9800000000000001,17.01000000000004
1.42,2.55,1.0,16.930000000000042
1.42,2.55,1.02,17.010000000000044
1.42,2.55,1.04,17.250000000000043
1.42,2.55,1.06,17.650000000000045
1.42,2.55,1.08,18.210000000000043
1.42,2.55,1.1,18.930000000000046
1.42,2.56,0.9,18.48000000000003
1.42,2.56,0.92,17.760000000000026
1.42,2.56,0.9400000000000001,17.200000000000028
1.42,2.56,0.9600000000000001,16.80000000000003
